"uniqueid","path","text_body","answer_type","question_type","mark_scheme","needs_context","exam","subject","section","topic","order","marks","parent_id","is_root","reference_code","subtopic","level","paper","command_term"
"econ2022_27348","First exams 2022 > Unit 4: The global economy > 4.9 Barriers to economic growth and/or economic development > 4.9.3 Political and social barriers","<p>Explain how political and social factors can act as barriers to economic growth <strong>and</strong> economic development.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: political and social barriers, economic growth, economic development</li>
<li>Explanation: of any possible political/social barriers, which may inhibit growth and development, such as gender inequality, lack of governance, corruption, unequal political power and status, weak institutional framework involving the legal system, ineffective taxation structures, the banking system and property rights</li>
<li>Diagram: use of an AD/AS diagram to illustrate economic growth, or a PPC or poverty cycle diagram.</li>
</ul>
<p><em>A maximum of <strong>[6]</strong> should be awarded if only economic growth <strong>or</strong> economic development in the question item is addressed.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.9 Barriers to economic growth and/or economic development","3a","10","","FALSE","22M.1.SL.TZ0.3a","4.9.3 Political and social barriers","sl","1","Explain"
"econ2022_9118689","First exams 2022 > Unit 4: The global economy > 4.9 Barriers to economic growth and/or economic development > 4.9.3 Political and social barriers","<p>Explain how political and social factors can act as barriers to economic growth <strong>and</strong> economic development.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: political and social barriers, economic growth, economic development</li>
<li>Explanation: of any possible political/social barriers, which may inhibit growth and development, such as gender inequality, lack of governance, corruption, unequal political power and status, weak institutional framework involving the legal system, ineffective taxation structures, the banking system and property rights</li>
<li>Diagram: use of an AD/AS diagram to illustrate economic growth, or a PPC or poverty cycle diagram.</li>
</ul>
<p><em>A maximum of <strong>[6]</strong> should be awarded if only economic growth <strong>or</strong> economic development in the question item is addressed.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.9 Barriers to economic growth and/or economic development","3a","10","","FALSE","22M.1.SL.TZ0.3a","4.9.3 Political and social barriers","sl","1","Explain"
"econ2022_9118691","First exams 2022 > Unit 4: The global economy > 4.9 Barriers to economic growth and/or economic development > 4.9.3 Political and social barriers","<p>Explain how political and social factors can act as barriers to economic growth <strong>and</strong> economic development.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: political and social barriers, economic growth, economic development</li>
<li>Explanation: of any possible political/social barriers, which may inhibit growth and development, such as gender inequality, lack of governance, corruption, unequal political power and status, weak institutional framework involving the legal system, ineffective taxation structures, the banking system and property rights</li>
<li>Diagram: use of an AD/AS diagram to illustrate economic growth, or a PPC or poverty cycle diagram.</li>
</ul>
<p><em>A maximum of <strong>[6]</strong> should be awarded if only economic growth <strong>or</strong> economic development in the question item is addressed.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.9 Barriers to economic growth and/or economic development","a","10","","FALSE","22M.1.SL.TZ0.a","4.9.3 Political and social barriers","sl","1","Explain"
"econ2022_27365","First exams 2022 > Unit 4: The global economy > 4.1 Benefits of international trade > 4.1.2 Absolute and comparative advantage","<p>Countries often specialize and trade according to the theory of comparative advantage. Explain the limitations of this approach.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: comparative advantage</li>
<li>Explanation: of any limitations, such as it may lead to excessive specialization, specialization according to comparative advantage may not allow necessary structural changes to occur in an economy, viewed as the ârich manâs theoryâ by poorer nations as it mostly benefits the MDCs/MNCs, unrealistic assumptions, e.g. immobile and fixed factors of production, fixed technology, free trade, an absence of transport costs</li>
<li>Diagram: PPC diagram to illustrate comparative advantage.</li>
</ul>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.1 Benefits of international trade","3a","10","","FALSE","22M.1.HL.TZ0.3a","4.1.2 Absolute and comparative advantage","hl","1","Explain"
"econ2022_9118699","First exams 2022 > Unit 4: The global economy > 4.1 Benefits of international trade > 4.1.2 Absolute and comparative advantage","<p>Countries often specialize and trade according to the theory of comparative advantage. Explain the limitations of this approach.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: comparative advantage</li>
<li>Explanation: of any limitations, such as it may lead to excessive specialization, specialization according to comparative advantage may not allow necessary structural changes to occur in an economy, viewed as the ârich manâs theoryâ by poorer nations as it mostly benefits the MDCs/MNCs, unrealistic assumptions, e.g. immobile and fixed factors of production, fixed technology, free trade, an absence of transport costs</li>
<li>Diagram: PPC diagram to illustrate comparative advantage.</li>
</ul>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.1 Benefits of international trade","3a","10","","FALSE","22M.1.HL.TZ0.3a","4.1.2 Absolute and comparative advantage","hl","1","Explain"
"econ2022_9118701","First exams 2022 > Unit 4: The global economy > 4.1 Benefits of international trade > 4.1.2 Absolute and comparative advantage","<p>Countries often specialize and trade according to the theory of comparative advantage. Explain the limitations of this approach.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: comparative advantage</li>
<li>Explanation: of any limitations, such as it may lead to excessive specialization, specialization according to comparative advantage may not allow necessary structural changes to occur in an economy, viewed as the ârich manâs theoryâ by poorer nations as it mostly benefits the MDCs/MNCs, unrealistic assumptions, e.g. immobile and fixed factors of production, fixed technology, free trade, an absence of transport costs</li>
<li>Diagram: PPC diagram to illustrate comparative advantage.</li>
</ul>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.1 Benefits of international trade","a","10","","FALSE","22M.1.HL.TZ0.a","4.1.2 Absolute and comparative advantage","hl","1","Explain"
"econ2022_27366","First exams 2022 > Unit 4: The global economy > 4.4 Economic integration > 4.4.2 Trading blocs","<p>Using real-world examples, discuss the advantages <strong>and</strong> disadvantages for a country of being a member of a trading bloc.Â </p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part B</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: trading bloc</li>
<li>Explanation: of possible advantages such as trade creation, access to markets and greater potential for economies of scale; free movement of labour and greater employment possibilities, stronger bargaining power in multilateral negotiations, greater political stability and cooperation</li>
<li>Diagram: use of a PPC diagram, a tariff diagram or any other relevant diagram</li>
<li>Synthesis (discuss): the potential disadvantages, if advantages discussed first, e.g. trade diversion, loss of sovereignty, challenge to multilateral trading negotiations; or a discussion of the potential advantages if the other way round; overall assessment</li>
<li>Examples: real-world examples of countries that have become members of a trading bloc or left a trading bloc.</li>
</ul>
<p><em>Examiners should be aware that candidates may take a different approach which, if appropriate, should be rewarded.</em></p>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory, and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.4 Economic integration","3b","15","","FALSE","22M.1.HL.TZ0.3b","4.4.2 Trading blocs","hl","1","Discuss"
"econ2022_9118700","First exams 2022 > Unit 4: The global economy > 4.4 Economic integration > 4.4.2 Trading blocs","<p>Using real-world examples, discuss the advantages <strong>and</strong> disadvantages for a country of being a member of a trading bloc.Â </p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part B</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: trading bloc</li>
<li>Explanation: of possible advantages such as trade creation, access to markets and greater potential for economies of scale; free movement of labour and greater employment possibilities, stronger bargaining power in multilateral negotiations, greater political stability and cooperation</li>
<li>Diagram: use of a PPC diagram, a tariff diagram or any other relevant diagram</li>
<li>Synthesis (discuss): the potential disadvantages, if advantages discussed first, e.g. trade diversion, loss of sovereignty, challenge to multilateral trading negotiations; or a discussion of the potential advantages if the other way round; overall assessment</li>
<li>Examples: real-world examples of countries that have become members of a trading bloc or left a trading bloc.</li>
</ul>
<p><em>Examiners should be aware that candidates may take a different approach which, if appropriate, should be rewarded.</em></p>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory, and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.4 Economic integration","3b","15","","FALSE","22M.1.HL.TZ0.3b","4.4.2 Trading blocs","hl","1","Discuss"
"econ2022_9118702","First exams 2022 > Unit 4: The global economy > 4.4 Economic integration > 4.4.2 Trading blocs","<p>Using real-world examples, discuss the advantages <strong>and</strong> disadvantages for a country of being a member of a trading bloc.Â </p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part B</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: trading bloc</li>
<li>Explanation: of possible advantages such as trade creation, access to markets and greater potential for economies of scale; free movement of labour and greater employment possibilities, stronger bargaining power in multilateral negotiations, greater political stability and cooperation</li>
<li>Diagram: use of a PPC diagram, a tariff diagram or any other relevant diagram</li>
<li>Synthesis (discuss): the potential disadvantages, if advantages discussed first, e.g. trade diversion, loss of sovereignty, challenge to multilateral trading negotiations; or a discussion of the potential advantages if the other way round; overall assessment</li>
<li>Examples: real-world examples of countries that have become members of a trading bloc or left a trading bloc.</li>
</ul>
<p><em>Examiners should be aware that candidates may take a different approach which, if appropriate, should be rewarded.</em></p>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory, and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.4 Economic integration","b","15","","FALSE","22M.1.HL.TZ0.b","4.4.2 Trading blocs","hl","1","Discuss"
"econ2022_27362","First exams 2022 > Unit 2: Microeconomics > 2.11 Market failureâmarket power (HL only) > 2.11.1 Perfect competitionâmany firms, free entry, homogeneous products","<p>Distinguish between perfect competition and monopolistic competition.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: monopolistic competition, perfect competition</li>
<li>Explanation: that perfect competition is characterised by many firms, free entry and exit, homogeneous products and perfect knowledge, whereas monopolistic competition is characterised by many firms, free entry and exit and product differentiation; and the impact of these features on the two markets with regard to pricing power, long-term economic profits and allocative efficiency</li>
<li>Diagram: use of a perfect competition diagram and/or a monopolistic competition diagram.</li>
</ul>
<p><em><strong>N.B.</strong> A maximum of <strong>[6]</strong> should be awarded for responses that confuse monopoly with monopolistic competition</em>.</p>","TRUE","May 2022","DP Economics","Unit 2: Microeconomics","2.11 Market failureâmarket power (HL only)","1a","10","","FALSE","22M.1.HL.TZ0.1a","2.11.1 Perfect competitionâmany firms, free entry, homogeneous products","hl","1","Distinguish"
"econ2022_9118694","First exams 2022 > Unit 2: Microeconomics > 2.11 Market failureâmarket power (HL only) > 2.11.1 Perfect competitionâmany firms, free entry, homogeneous products","<p>Distinguish between perfect competition and monopolistic competition.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: monopolistic competition, perfect competition</li>
<li>Explanation: that perfect competition is characterised by many firms, free entry and exit, homogeneous products and perfect knowledge, whereas monopolistic competition is characterised by many firms, free entry and exit and product differentiation; and the impact of these features on the two markets with regard to pricing power, long-term economic profits and allocative efficiency</li>
<li>Diagram: use of a perfect competition diagram and/or a monopolistic competition diagram.</li>
</ul>
<p><em><strong>N.B.</strong> A maximum of <strong>[6]</strong> should be awarded for responses that confuse monopoly with monopolistic competition</em>.</p>","TRUE","May 2022","DP Economics","Unit 2: Microeconomics","2.11 Market failureâmarket power (HL only)","1a","10","","FALSE","22M.1.HL.TZ0.1a","2.11.1 Perfect competitionâmany firms, free entry, homogeneous products","hl","1","Distinguish"
"econ2022_9118696","First exams 2022 > Unit 2: Microeconomics > 2.11 Market failureâmarket power (HL only) > 2.11.1 Perfect competitionâmany firms, free entry, homogeneous products","<p>Distinguish between perfect competition and monopolistic competition.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part A</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: monopolistic competition, perfect competition</li>
<li>Explanation: that perfect competition is characterised by many firms, free entry and exit, homogeneous products and perfect knowledge, whereas monopolistic competition is characterised by many firms, free entry and exit and product differentiation; and the impact of these features on the two markets with regard to pricing power, long-term economic profits and allocative efficiency</li>
<li>Diagram: use of a perfect competition diagram and/or a monopolistic competition diagram.</li>
</ul>
<p><em><strong>N.B.</strong> A maximum of <strong>[6]</strong> should be awarded for responses that confuse monopoly with monopolistic competition</em>.</p>","TRUE","May 2022","DP Economics","Unit 2: Microeconomics","2.11 Market failureâmarket power (HL only)","a","10","","FALSE","22M.1.HL.TZ0.a","2.11.1 Perfect competitionâmany firms, free entry, homogeneous products","hl","1","Distinguish"
"econ2022_27363","First exams 2022 > Unit 2: Microeconomics > 2.11 Market failureâmarket power (HL only) > 2.11.6 Monopoly","<p>Using real-world examples, discuss the impact of large firms having significant market power.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part B</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: market power</li>
<li>Explanation: of the impact of significant market power in terms of the monopoly and oligopoly models</li>
<li>Diagram: showing monopoly/collusive oligopoly (significant market power)</li>
<li>Synthesis (discuss): the advantages and disadvantages of significant market power in terms of economies of scale, including natural monopolies, abnormal profits to finance investment in R&amp;D and innovation; the possible welfare loss, the risks in relation to price, output and consumer choice, the possibility that such firms may pursue goals other than profit maximization</li>
<li>Examples: real-world examples of large firms that have significant market power.</li>
</ul>
<p><em>Examiners should be aware that candidates may take a different approach which,Â </em><em>if appropriate, should be rewarded.</em></p>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 2: Microeconomics","2.11 Market failureâmarket power (HL only)","1b","15","","FALSE","22M.1.HL.TZ0.1b","2.11.6 Monopoly","hl","1","Discuss"
"econ2022_9118695","First exams 2022 > Unit 2: Microeconomics > 2.11 Market failureâmarket power (HL only) > 2.11.6 Monopoly","<p>Using real-world examples, discuss the impact of large firms having significant market power.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part B</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: market power</li>
<li>Explanation: of the impact of significant market power in terms of the monopoly and oligopoly models</li>
<li>Diagram: showing monopoly/collusive oligopoly (significant market power)</li>
<li>Synthesis (discuss): the advantages and disadvantages of significant market power in terms of economies of scale, including natural monopolies, abnormal profits to finance investment in R&amp;D and innovation; the possible welfare loss, the risks in relation to price, output and consumer choice, the possibility that such firms may pursue goals other than profit maximization</li>
<li>Examples: real-world examples of large firms that have significant market power.</li>
</ul>
<p><em>Examiners should be aware that candidates may take a different approach which,Â </em><em>if appropriate, should be rewarded.</em></p>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 2: Microeconomics","2.11 Market failureâmarket power (HL only)","1b","15","","FALSE","22M.1.HL.TZ0.1b","2.11.6 Monopoly","hl","1","Discuss"
"econ2022_9118697","First exams 2022 > Unit 2: Microeconomics > 2.11 Market failureâmarket power (HL only) > 2.11.6 Monopoly","<p>Using real-world examples, discuss the impact of large firms having significant market power.</p>","MCQ","MCQ","<p><em>Marks should be allocated according to the paper 1 markbands for May 2022 forward, part B</em>.</p>
<p><em>Answers <strong>may</strong> include</em>:</p>
<ul>
<li>Terminology: market power</li>
<li>Explanation: of the impact of significant market power in terms of the monopoly and oligopoly models</li>
<li>Diagram: showing monopoly/collusive oligopoly (significant market power)</li>
<li>Synthesis (discuss): the advantages and disadvantages of significant market power in terms of economies of scale, including natural monopolies, abnormal profits to finance investment in R&amp;D and innovation; the possible welfare loss, the risks in relation to price, output and consumer choice, the possibility that such firms may pursue goals other than profit maximization</li>
<li>Examples: real-world examples of large firms that have significant market power.</li>
</ul>
<p><em>Examiners should be aware that candidates may take a different approach which,Â </em><em>if appropriate, should be rewarded.</em></p>
<p><em><strong>N.B.</strong> It should be noted that definitions, theory and examples that have already been given in part (a), and then referred to in part (b), should be rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 2: Microeconomics","2.11 Market failureâmarket power (HL only)","b","15","","FALSE","22M.1.HL.TZ0.b","2.11.6 Monopoly","hl","1","Discuss"
"econ2022_27368","First exams 2022 > Unit 4: The global economy > 4.10 Economic growth and/or economic development strategies > 4.10.1 Strategies to promote economic growth and/or economic development","<p>Define the term <em>foreign direct investment (FDI)</em> indicated in bold in the text (<strong>Text A</strong>, paragraph <strong>[3]</strong>).</p>","structured","SFA","<p><img class=""question-image"" data-image-id=""9a3ca943b1c54497"" data-position=""1""/></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.10 Economic growth and/or economic development strategies","1a","2","","FALSE","22M.2.SL.TZ0.1a.i","4.10.1 Strategies to promote economic growth and/or economic development","sl","2","Define"
"econ2022_9118704","First exams 2022 > Unit 4: The global economy > 4.10 Economic growth and/or economic development strategies > 4.10.1 Strategies to promote economic growth and/or economic development","<p>Define the term <em>foreign direct investment (FDI)</em> indicated in bold in the text (<strong>Text A</strong>, paragraph <strong>[3]</strong>).</p>","structured","SFA","<p><img class=""question-image"" data-image-id=""9a3ca943b1c54497"" data-position=""1""/></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.10 Economic growth and/or economic development strategies","1a","2","","FALSE","22M.2.SL.TZ0.1a.i","4.10.1 Strategies to promote economic growth and/or economic development","sl","2","Define"
"econ2022_9118714","First exams 2022 > Unit 4: The global economy > 4.10 Economic growth and/or economic development strategies > 4.10.1 Strategies to promote economic growth and/or economic development","<p>Define the term <em>foreign direct investment (FDI)</em> indicated in bold in the text (<strong>Text A</strong>, paragraph <strong>[3]</strong>).</p>","structured","SFA","<p><img class=""question-image"" data-image-id=""9a3ca943b1c54497"" data-position=""1""/></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.10 Economic growth and/or economic development strategies","a","2","","FALSE","22M.2.SL.TZ0.a.i","4.10.1 Strategies to promote economic growth and/or economic development","sl","2","Define"
"econ2022_27375","First exams 2022 > Unit 4: The global economy > 4.5 Exchange rates > 4.5.5 Managed exchange rates","<p>Using an exchange rate diagram, explain how the central bank of North Macedonia is preventing an appreciation of the denar against the euro (<strong>Text B</strong>, paragraph <strong>[4]</strong>).</p>","structured","SFA","<p style=""text-align:left;""><img class=""question-image"" data-image-id=""81451667ffc7d839"" data-position=""1""/></p>
<p style=""text-align:left;""><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p style=""text-align:left;""><em>For an exchange rate diagram, the vertical axis may be exchange rate, price of the denar in euro (other currency), euro (other currency)/denar or euro (other currency) per denar. The horizontal axis should be quantity, or quantity of denars. A title is not necessary.</em></p>
<p style=""text-align:center;""><em><img class=""question-image"" data-image-id=""d63cbc78afc771d8"" data-position=""2""/></em></p>
<p style=""text-align:left;""><em>Candidates may show the initial increase in demand for the denar leading to an appreciation, followed by the increase in supply due to intervention. If correctly drawn and explained, such an approach should be fully rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.5 Exchange rates","1e","4","","FALSE","22M.2.SL.TZ0.1e","4.5.5 Managed exchange rates","sl","2","Explain"
"econ2022_9118711","First exams 2022 > Unit 4: The global economy > 4.5 Exchange rates > 4.5.5 Managed exchange rates","<p>Using an exchange rate diagram, explain how the central bank of North Macedonia is preventing an appreciation of the denar against the euro (<strong>Text B</strong>, paragraph <strong>[4]</strong>).</p>","structured","SFA","<p style=""text-align:left;""><img class=""question-image"" data-image-id=""81451667ffc7d839"" data-position=""1""/></p>
<p style=""text-align:left;""><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p style=""text-align:left;""><em>For an exchange rate diagram, the vertical axis may be exchange rate, price of the denar in euro (other currency), euro (other currency)/denar or euro (other currency) per denar. The horizontal axis should be quantity, or quantity of denars. A title is not necessary.</em></p>
<p style=""text-align:center;""><em><img class=""question-image"" data-image-id=""d63cbc78afc771d8"" data-position=""2""/></em></p>
<p style=""text-align:left;""><em>Candidates may show the initial increase in demand for the denar leading to an appreciation, followed by the increase in supply due to intervention. If correctly drawn and explained, such an approach should be fully rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.5 Exchange rates","1e","4","","FALSE","22M.2.SL.TZ0.1e","4.5.5 Managed exchange rates","sl","2","Explain"
"econ2022_9118721","First exams 2022 > Unit 4: The global economy > 4.5 Exchange rates > 4.5.5 Managed exchange rates","<p>Using an exchange rate diagram, explain how the central bank of North Macedonia is preventing an appreciation of the denar against the euro (<strong>Text B</strong>, paragraph <strong>[4]</strong>).</p>","structured","SFA","<p style=""text-align:left;""><img class=""question-image"" data-image-id=""81451667ffc7d839"" data-position=""1""/></p>
<p style=""text-align:left;""><em>Candidates who label diagrams incorrectly can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p style=""text-align:left;""><em>For an exchange rate diagram, the vertical axis may be exchange rate, price of the denar in euro (other currency), euro (other currency)/denar or euro (other currency) per denar. The horizontal axis should be quantity, or quantity of denars. A title is not necessary.</em></p>
<p style=""text-align:center;""><em><img class=""question-image"" data-image-id=""d63cbc78afc771d8"" data-position=""2""/></em></p>
<p style=""text-align:left;""><em>Candidates may show the initial increase in demand for the denar leading to an appreciation, followed by the increase in supply due to intervention. If correctly drawn and explained, such an approach should be fully rewarded.</em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.5 Exchange rates","e","4","","FALSE","22M.2.SL.TZ0.e","4.5.5 Managed exchange rates","sl","2","Explain"
"econ2022_27376","First exams 2022 > Unit 4: The global economy > 4.2 Types of trade protection > 4.2.2 Quota","<p>Using an international trade diagram, explain the likely impact of the removal of import quotas on North Macedoniaâs production of wine (<strong>Text C</strong>).</p>","structured","SFA","<p><img class=""question-image"" data-image-id=""1436cc186b4a2b1b"" data-position=""1""/></p>
<p><em>Candidates who incorrectly label diagrams can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The use of P and Q on the axes is sufficient for an international trade diagram. The world price line may be labelled as S(World), S<sub>W</sub>, S(EU), P<sub>world</sub>, P<sub>W</sub>, P<sub>EU</sub> or any similar label indicating the horizontal line is the world (EU) price/supply. A title is not necessary.</em></p>
<p><em><img class=""question-image"" data-image-id=""488fafda1e64149e"" data-position=""2""/></em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.2 Types of trade protection","1f","4","","FALSE","22M.2.SL.TZ0.1f","4.2.2 Quota","sl","2","Explain"
"econ2022_9118712","First exams 2022 > Unit 4: The global economy > 4.2 Types of trade protection > 4.2.2 Quota","<p>Using an international trade diagram, explain the likely impact of the removal of import quotas on North Macedoniaâs production of wine (<strong>Text C</strong>).</p>","structured","SFA","<p><img class=""question-image"" data-image-id=""1436cc186b4a2b1b"" data-position=""1""/></p>
<p><em>Candidates who incorrectly label diagrams can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The use of P and Q on the axes is sufficient for an international trade diagram. The world price line may be labelled as S(World), S<sub>W</sub>, S(EU), P<sub>world</sub>, P<sub>W</sub>, P<sub>EU</sub> or any similar label indicating the horizontal line is the world (EU) price/supply. A title is not necessary.</em></p>
<p><em><img class=""question-image"" data-image-id=""488fafda1e64149e"" data-position=""2""/></em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.2 Types of trade protection","1f","4","","FALSE","22M.2.SL.TZ0.1f","4.2.2 Quota","sl","2","Explain"
"econ2022_9118722","First exams 2022 > Unit 4: The global economy > 4.2 Types of trade protection > 4.2.2 Quota","<p>Using an international trade diagram, explain the likely impact of the removal of import quotas on North Macedoniaâs production of wine (<strong>Text C</strong>).</p>","structured","SFA","<p><img class=""question-image"" data-image-id=""1436cc186b4a2b1b"" data-position=""1""/></p>
<p><em>Candidates who incorrectly label diagrams can be awarded a maximum of <strong>[3]</strong>.</em></p>
<p><em>The use of P and Q on the axes is sufficient for an international trade diagram. The world price line may be labelled as S(World), S<sub>W</sub>, S(EU), P<sub>world</sub>, P<sub>W</sub>, P<sub>EU</sub> or any similar label indicating the horizontal line is the world (EU) price/supply. A title is not necessary.</em></p>
<p><em><img class=""question-image"" data-image-id=""488fafda1e64149e"" data-position=""2""/></em></p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.2 Types of trade protection","f","4","","FALSE","22M.2.SL.TZ0.f","4.2.2 Quota","sl","2","Explain"
"econ2022_27372","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<p>Using information from <strong>Text A</strong>, paragraph <strong>[4]</strong>, calculate North Macedoniaâs balance of trade in 2018.</p>","structured","SFA","<p>7.57 â 9.56<br/><em>Any valid working should be rewarded with <strong>[1]</strong></em></p>
<p>= â(US)$1.99 billion</p>
<p><em>An answer of â(US)$1.99 billion, (US)$1.99 billion, â1.99, 1.99 or a deficit of 1.99 without workings is sufficient for <strong>[1]</strong></em>.</p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.6 Balance of payments","1b","2","","FALSE","22M.2.SL.TZ0.1b.iii","4.6.1 Balance of payments","sl","2","Calculate"
"econ2022_9118708","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<p>Using information from <strong>Text A</strong>, paragraph <strong>[4]</strong>, calculate North Macedoniaâs balance of trade in 2018.</p>","structured","SFA","<p>7.57 â 9.56<br/><em>Any valid working should be rewarded with <strong>[1]</strong></em></p>
<p>= â(US)$1.99 billion</p>
<p><em>An answer of â(US)$1.99 billion, (US)$1.99 billion, â1.99, 1.99 or a deficit of 1.99 without workings is sufficient for <strong>[1]</strong></em>.</p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.6 Balance of payments","1b","2","","FALSE","22M.2.SL.TZ0.1b.iii","4.6.1 Balance of payments","sl","2","Calculate"
"econ2022_9118718","First exams 2022 > Unit 4: The global economy > 4.6 Balance of payments > 4.6.1 Balance of payments","<p>Using information from <strong>Text A</strong>, paragraph <strong>[4]</strong>, calculate North Macedoniaâs balance of trade in 2018.</p>","structured","SFA","<p>7.57 â 9.56<br/><em>Any valid working should be rewarded with <strong>[1]</strong></em></p>
<p>= â(US)$1.99 billion</p>
<p><em>An answer of â(US)$1.99 billion, (US)$1.99 billion, â1.99, 1.99 or a deficit of 1.99 without workings is sufficient for <strong>[1]</strong></em>.</p>","TRUE","May 2022","DP Economics","Unit 4: The global economy","4.6 Balance of payments","b","2","","FALSE","22M.2.SL.TZ0.b.iii","4.6.1 Balance of payments","sl","2","Calculate"
